Date,btc_c,btc_h,btc_l,btc_o,btc_v,sp500_c,dowj_c,nasdaq_c,eurostoxx_c,nikkei_c,day,month,Year,btc_prev_c1,btc_prev_c2,btc_prev_c3,btc_prev_c4,btc_prev_c5,btc_prev_c6,btc_prev_c7,NextClose_BTC1,NextClose_BTC2,NextClose_BTC3,NextClose_BTC4,NextClose_BTC5,NextClose_BTC6,NextClose_BTC7,is_month_start,is_month_end,btc_pct_prev1,btc_pct_prev2,btc_pct_prev3,btc_pct_prev4,btc_pct_prev5,btc_pct_prev6,btc_pct_prev7,fng_value,bitcoin,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,,,,,,Tuesday,November,2021,56289.2890625,58730.4765625,59697.1953125,58119.578125,56942.13671875,60368.01171875,60161.24609375,56280.42578125,57274.6796875,53569.765625,54815.078125,57248.45703125,57806.56640625,57005.42578125,0,0,2.2735855747423086,-1.9775122078467298,-3.5648594253210963,-0.9471918482718684,1.1010080339917434,-4.636457985464285,-4.308707088547646,33,38.0,42.455366887834636,55125.3373887854,61872.17050781251,68619.0036268396,21.808942740016498,0.18110251038171413,-809.7688740040903,-937.0905367349577,127.32166273086742,2739.4411731210735
2024-03-29,69892.828125,70913.09375,69076.65625,70744.796875,25230851763,,,,,40369.44140625,Friday,March,2024,70744.953125,69455.34375,69987.8359375,69958.8125,67234.171875,64062.203125,63778.76171875,69645.3046875,71333.6484375,69702.1484375,65446.97265625,65980.8125,68508.84375,67837.640625,0,0,-1.204502883045765,0.6298786405473661,-0.1357490358536634,-0.09431888941797004,3.9543228924465725,9.101505592342988,9.586367376042292,79,34.0,57.91803341162708,62392.06582666572,68409.7966796875,74427.52753270927,17.59318444169147,0.6232218157918952,2125.4789207980357,-189.9291182216125,2315.408039019648,3579.809471772761
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,4576.72998046875,35630.6796875,15718.009765625,,33476.578125,Tuesday,August,2023,29230.111328125,29275.30859375,29356.91796875,29319.24609375,29210.689453125,29354.97265625,29227.390625,29151.958984375,29178.6796875,29074.091796875,29042.126953125,29041.85546875,29180.578125,29765.4921875,1,0,1.524527528299992,1.3677868735104868,1.0859942909006088,1.2158782220563045,1.5920301008172508,1.0926931167033695,1.5339781871991867,53,17.0,50.64563567525653,28652.36317530534,29782.790917968752,30913.218660632163,7.591147154589824,0.45264690875265023,-123.11420556872326,-68.52177177638998,-54.59243379233329,603.4737216242569
2023-01-13,19909.57421875,19964.322265625,18753.1640625,18868.90625,29225029694,3999.090087890625,34302.609375,11541.48046875,4150.7998046875,26119.51953125,Friday,January,2023,18869.587890625,17934.896484375,17446.29296875,17196.5546875,17091.14453125,16955.078125,16951.96875,20976.298828125,20880.798828125,21169.6328125,21161.51953125,20688.78125,21086.79296875,22676.552734375,0,0,5.511441660269102,11.010254428261419,14.11922437856717,15.77652954647983,16.490584830914585,17.425434857735283,17.44697334196065,31,21.0,86.16038338755328,15435.402043315144,17143.6220703125,18851.84209730986,19.928344430264488,1.309600667573071,437.7155448004378,310.4667839345995,127.24876086583829,392.59527630250483
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,,,,,,Monday,November,2020,15479.5673828125,14833.75390625,15565.880859375,15579.8486328125,14133.70703125,13950.30078125,13550.4892578125,15290.90234375,15701.33984375,16276.34375,16317.80859375,16068.138671875,15955.587890625,16716.111328125,0,0,-0.9512665921690999,3.360993627024093,-1.5004960644217478,-1.5888036460359043,8.48049556841206,9.906701440409131,13.149533850578072,90,20.0,70.31196005463175,11994.4033151394,13889.474072265626,15784.544829391853,27.28786917728276,0.8806827138238009,1010.3897621660399,74.99921767166529,935.3905444943746,648.07546814528
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,,,,,,Saturday,November,2021,64155.94140625,64949.9609375,64995.23046875,66971.828125,67566.828125,63326.98828125,61527.48046875,65466.83984375,63557.87109375,60161.24609375,60368.01171875,56942.13671875,58119.578125,59697.1953125,0,0,0.48878705639171055,-0.7396980487983839,-0.8088333885557347,-3.7363483292998434,-4.584055323005441,1.8041897988669793,4.781679426145647,72,39.0,57.82365755244974,58268.40068330458,62784.322070312504,67300.24345732044,14.385506566274696,0.6865848770403467,1887.0802465314046,-146.28635433549425,2033.3666008668988,2686.929891841506
2025-05-11,104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406,,,,,,Sunday,May,2025,104696.328125,102970.8515625,103241.4609375,97032.3203125,96802.4765625,94748.0546875,94315.9765625,102812.953125,104169.8125,103539.4140625,103744.640625,103489.2890625,103191.0859375,106446.0078125,0,0,-0.563504719378142,1.1027468407511258,0.8377433151818624,7.290394622861246,7.545140446674717,9.877041505881841,10.380407614199113,70,23.0,74.56220458088298,89201.30248353051,96744.29765625001,104287.29282896951,15.593673953830594,0.9880065246081631,4076.8854815141094,709.691739927257,3367.1937415868524,2675.513937644478
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,4273.7900390625,33562.859375,14556.5,4293.240234375,32217.4296875,Monday,June,2023,27119.06640625,27075.12890625,27249.58984375,26819.97265625,27219.658203125,27702.349609375,27745.884765625,27238.783203125,26345.998046875,26508.216796875,26480.375,25851.240234375,25940.16796875,25902.5,0,0,-5.011119223804862,-4.856971335403095,-5.466108649857833,-3.9518123809608423,-5.362156041722201,-7.011145193502665,-7.157050950616058,53,19.0,36.632099357484016,25977.936798788913,27012.881054687503,28047.825310586093,7.662598104980719,-0.10524196897434535,-239.33254459597083,-36.12036511067643,-203.2121794852944,789.5595016041775
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,,,,,,Sunday,June,2025,102257.40625,103309.6015625,104684.2890625,104883.328125,104601.1171875,106796.7578125,105552.0234375,105577.7734375,106045.6328125,107361.2578125,106960.0,107088.4296875,107327.703125,108385.5703125,0,0,-1.242223591995323,-2.248059137170288,-3.531712801041883,-3.7147824822611675,-3.4550076133717202,-5.439881609233661,-4.324770538579947,42,21.0,37.935137976882956,100500.68348129108,105367.10390625,110233.52433120893,9.237077312647415,0.04998100258805979,-500.64125955507916,-743.712758661711,243.07149910663176,3009.0477114694972
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,,,,,,Wednesday,November,2020,13950.30078125,13550.4892578125,13737.109375,13780.9951171875,13546.5224609375,13437.8828125,13271.28515625,15579.8486328125,15565.880859375,14833.75390625,15479.5673828125,15332.3154296875,15290.90234375,15701.33984375,0,0,1.3147117963686379,4.304034801557053,2.8870532032871727,2.559408163657222,4.3345779110889495,5.178079229138239,6.498405126905511,74,20.0,73.2800594521364,11152.711361204925,12941.003564453125,14729.295767701326,27.63761240527518,0.8334755541153968,806.2630586116484,-18.74782197806087,825.0108805897092,461.1110219648629
